Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Segment,Region,State,City,Category,Sub_Category,Quantity,Discount,Sales,Profit
4182,ORD-2024-00827,2024-02-01,2024-02-06,Second Class,Small Business,North,Delhi,Delhi,Office Supplies,Paper,7,0.15,1804.18,360.43
4183,ORD-2024-00607,2024-02-01,2024-02-03,Second Class,Corporate,South,Telangana,Hyderabad,Furniture,Storage,11,0.1,109065.3,-12698.18
4184,ORD-2024-00751,2024-02-01,2024-02-06,Second Class,Consumer,North,Rajasthan,Jaipur,Home Appliances,Cooling,11,0.0,125980.22,3099.87
4185,ORD-2024-00663,2024-02-01,2024-02-04,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Kids,3,0.05,969.95,187.23
4186,ORD-2024-05462,2024-02-02,2024-02-03,Same Day,Corporate,North,Uttar Pradesh,Lucknow,Home Appliances,Cleaning,11,0.0,40006.09,4783.89
4187,ORD-2024-05292,2024-02-02,2024-02-07,Standard Class,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Paper,5,0.0,4235.39,878.43
4188,ORD-2024-03519,2024-02-02,2024-02-03,Second Class,Consumer,East,Assam,Guwahati,Office Supplies,Stationery,2,0.0,2535.89,651.14
4189,ORD-2024-04085,2024-02-02,2024-02-03,Standard Class,Small Business,North,Uttar Pradesh,Lucknow,Electronics,Laptops,4,0.0,91361.06,16323.49
4190,ORD-2024-02931,2024-02-02,2024-02-07,Standard Class,Corporate,North,Chandigarh,Chandigarh,Furniture,Chairs,8,0.05,9174.19,65.59
4191,ORD-2024-01702,2024-02-02,2024-02-04,Standard Class,Corporate,East,Odisha,Bhubaneswar,Home Appliances,Cleaning,2,0.05,13816.64,1165.45
4192,ORD-2024-04108,2024-02-03,2024-02-04,Same Day,Small Business,North,Uttar Pradesh,Lucknow,Furniture,Chairs,3,0.1,40758.21,464.44
4193,ORD-2024-00989,2024-02-03,2024-02-06,First Class,Corporate,South,Kerala,Kochi,Electronics,Mobiles,1,0.1,2998.13,110.16
4194,ORD-2024-03406,2024-02-03,2024-02-09,First Class,Corporate,East,West Bengal,Kolkata,Home Appliances,Kitchen,8,0.05,74255.5,-7197.94
4195,ORD-2024-00078,2024-02-03,2024-02-10,First Class,Consumer,North,Delhi,Delhi,Clothing,Men,3,0.0,4559.07,921.2
4196,ORD-2024-01215,2024-02-03,2024-02-09,Standard Class,Corporate,West,Maharashtra,Nagpur,Furniture,Tables,4,0.0,57004.06,-2148.88
4197,ORD-2024-01685,2024-02-03,2024-02-05,Standard Class,Corporate,West,Maharashtra,Nagpur,Clothing,Kids,5,0.05,8967.09,1114.23
4198,ORD-2024-01987,2024-02-03,2024-02-09,Second Class,Consumer,East,West Bengal,Kolkata,Furniture,Tables,8,0.1,63436.3,-1680.7
4199,ORD-2024-00689,2024-02-04,2024-02-06,Second Class,Corporate,West,Maharashtra,Mumbai,Clothing,Kids,10,0.05,29400.03,6987.14
4200,ORD-2024-01184,2024-02-04,2024-02-05,Standard Class,Small Business,East,Assam,Guwahati,Electronics,Laptops,8,0.0,19160.39,110.55
4201,ORD-2024-03621,2024-02-04,2024-02-09,Standard Class,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Stationery,1,0.0,1385.57,135.27
4202,ORD-2024-02818,2024-02-04,2024-02-08,First Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Stationery,7,0.0,4493.05,908.15
4203,ORD-2024-02845,2024-02-04,2024-02-11,Same Day,Small Business,West,Maharashtra,Pune,Clothing,Men,1,0.0,2652.87,618.14
4204,ORD-2024-00222,2024-02-05,2024-02-12,First Class,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Labels,1,0.15,425.96,-3.0
4205,ORD-2024-00097,2024-02-05,2024-02-07,Standard Class,Consumer,South,Kerala,Kochi,Home Appliances,Kitchen,7,0.1,64049.64,3059.47
4206,ORD-2024-01571,2024-02-05,2024-02-10,Second Class,Consumer,West,Maharashtra,Nagpur,Electronics,Laptops,1,0.0,2246.54,331.71
4207,ORD-2024-05485,2024-02-05,2024-02-10,Standard Class,Consumer,West,Gujarat,Ahmedabad,Home Appliances,Lighting,5,0.1,11637.85,-1315.76
4208,ORD-2024-05902,2024-02-05,2024-02-07,First Class,Consumer,West,Maharashtra,Pune,Clothing,Women,8,0.0,4200.1,288.39
4209,ORD-2024-03521,2024-02-06,2024-02-12,Standard Class,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Labels,8,0.0,5432.13,1141.64
4210,ORD-2024-04116,2024-02-06,2024-02-12,Standard Class,Corporate,East,Bihar,Patna,Home Appliances,Lighting,2,0.15,9220.65,-160.08
4211,ORD-2024-04163,2024-02-06,2024-02-09,Same Day,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Kids,5,0.3,2672.23,143.98
4212,ORD-2024-03641,2024-02-06,2024-02-08,First Class,Consumer,East,Bihar,Patna,Furniture,Bookcases,2,0.3,7469.77,-1492.58
4213,ORD-2024-05893,2024-02-06,2024-02-11,Standard Class,Corporate,North,Delhi,Delhi,Office Supplies,Stationery,2,0.0,1398.55,134.34
4214,ORD-2024-05985,2024-02-06,2024-02-11,Standard Class,Consumer,East,Bihar,Patna,Electronics,Laptops,2,0.15,34267.25,4126.61
4215,ORD-2024-00558,2024-02-06,2024-02-10,First Class,Consumer,West,Maharashtra,Pune,Electronics,Laptops,7,0.1,146170.86,3514.9
4216,ORD-2024-01974,2024-02-07,2024-02-10,Second Class,Consumer,North,Chandigarh,Chandigarh,Home Appliances,Cleaning,11,0.2,69817.36,-580.59
4217,ORD-2024-00721,2024-02-07,2024-02-11,Standard Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Accessories,5,0.0,79251.88,9388.82
4218,ORD-2024-02710,2024-02-07,2024-02-14,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Labels,11,0.15,11266.1,2239.75
4219,ORD-2024-04375,2024-02-07,2024-02-12,Standard Class,Consumer,West,Gujarat,Ahmedabad,Clothing,Women,8,0.05,17100.52,4354.94
4220,ORD-2024-01024,2024-02-07,2024-02-08,Standard Class,Consumer,West,Maharashtra,Pune,Clothing,Women,9,0.0,5524.75,1925.58
4221,ORD-2024-04090,2024-02-07,2024-02-09,Standard Class,Consumer,West,Maharashtra,Mumbai,Electronics,Laptops,9,0.1,169703.26,4540.97
4222,ORD-2024-03799,2024-02-08,2024-02-14,Standard Class,Consumer,West,Maharashtra,Nagpur,Office Supplies,Paper,10,0.0,9283.46,1117.71
4223,ORD-2024-02113,2024-02-08,2024-02-13,Same Day,Consumer,East,Assam,Guwahati,Electronics,Cameras,6,0.1,80434.61,4219.21
4224,ORD-2024-05849,2024-02-08,2024-02-15,Standard Class,Consumer,South,Tamil Nadu,Chennai,Home Appliances,Cleaning,11,0.2,101567.9,-7646.75
4225,ORD-2024-05025,2024-02-08,2024-02-10,First Class,Consumer,East,Bihar,Patna,Office Supplies,Paper,9,0.0,4201.92,1330.43
4226,ORD-2024-02192,2024-02-08,2024-02-11,Same Day,Corporate,North,Chandigarh,Chandigarh,Clothing,Men,10,0.0,22216.35,5503.66
4227,ORD-2024-02753,2024-02-09,2024-02-14,Standard Class,Consumer,South,Kerala,Kochi,Home Appliances,Kitchen,8,0.0,34551.9,1798.48
4228,ORD-2024-03636,2024-02-09,2024-02-15,Second Class,Consumer,South,Kerala,Kochi,Office Supplies,Stationery,11,0.0,1840.75,360.8
4229,ORD-2024-03035,2024-02-09,2024-02-12,Standard Class,Consumer,South,Telangana,Hyderabad,Home Appliances,Cooling,1,0.05,9972.61,583.79
4230,ORD-2024-04390,2024-02-09,2024-02-15,First Class,Small Business,West,Maharashtra,Mumbai,Electronics,Cameras,9,0.05,74291.27,8180.8
4231,ORD-2024-00081,2024-02-10,2024-02-14,Second Class,Consumer,West,Maharashtra,Mumbai,Electronics,Mobiles,8,0.0,72397.46,6285.52
4232,ORD-2024-04467,2024-02-10,2024-02-16,Standard Class,Small Business,East,West Bengal,Kolkata,Office Supplies,Labels,4,0.0,755.95,174.63
4233,ORD-2024-02850,2024-02-10,2024-02-11,Second Class,Consumer,West,Maharashtra,Mumbai,Electronics,Mobiles,12,0.0,135204.61,9146.95
4234,ORD-2024-05876,2024-02-10,2024-02-15,Standard Class,Consumer,West,Maharashtra,Pune,Electronics,Laptops,8,0.15,117036.84,-3956.28
4235,ORD-2024-03226,2024-02-10,2024-02-15,Standard Class,Corporate,North,Delhi,Delhi,Clothing,Kids,4,0.0,12776.61,2053.55
4236,ORD-2024-05398,2024-02-10,2024-02-17,Standard Class,Consumer,South,Telangana,Hyderabad,Electronics,Mobiles,9,0.3,151311.96,-910.41
4237,ORD-2024-04224,2024-02-10,2024-02-13,Standard Class,Small Business,East,Assam,Guwahati,Electronics,Mobiles,6,0.1,55310.55,6676.58
4238,ORD-2024-01150,2024-02-10,2024-02-14,Standard Class,Consumer,East,Odisha,Bhubaneswar,Furniture,Storage,11,0.05,150445.39,-14415.33
4239,ORD-2024-05522,2024-02-11,2024-02-15,Standard Class,Corporate,North,Delhi,Delhi,Office Supplies,Labels,10,0.15,4550.11,297.16
4240,ORD-2024-01405,2024-02-12,2024-02-18,Second Class,Consumer,West,Maharashtra,Nagpur,Office Supplies,Paper,4,0.0,5186.07,1243.43
4241,ORD-2024-04993,2024-02-12,2024-02-15,Second Class,Consumer,South,Telangana,Hyderabad,Office Supplies,Paper,3,0.0,1424.24,246.55
4242,ORD-2024-01837,2024-02-12,2024-02-17,Same Day,Consumer,South,Telangana,Hyderabad,Home Appliances,Lighting,4,0.0,35888.85,408.29
4243,ORD-2024-03395,2024-02-12,2024-02-18,Standard Class,Consumer,South,Karnataka,Bengaluru,Home Appliances,Kitchen,10,0.15,11919.11,1470.25
4244,ORD-2024-04092,2024-02-12,2024-02-14,Same Day,Small Business,West,Maharashtra,Pune,Clothing,Men,2,0.0,2508.23,765.59
4245,ORD-2024-01666,2024-02-12,2024-02-19,Second Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Stationery,1,0.0,861.24,153.84
4246,ORD-2024-00829,2024-02-12,2024-02-19,Standard Class,Small Business,West,Maharashtra,Mumbai,Clothing,Women,10,0.05,15105.62,2564.76
4247,ORD-2024-00057,2024-02-12,2024-02-16,First Class,Consumer,South,Kerala,Kochi,Office Supplies,Binders,6,0.05,2258.73,236.37
4248,ORD-2024-00497,2024-02-12,2024-02-16,Same Day,Corporate,North,Rajasthan,Jaipur,Office Supplies,Binders,12,0.1,2709.26,183.59
4249,ORD-2024-05461,2024-02-12,2024-02-18,Standard Class,Small Business,South,Tamil Nadu,Chennai,Furniture,Bookcases,5,0.0,51525.43,-1143.63
4250,ORD-2024-03582,2024-02-12,2024-02-16,Standard Class,Consumer,North,Rajasthan,Jaipur,Office Supplies,Labels,7,0.2,3406.48,544.63
4251,ORD-2024-00138,2024-02-13,2024-02-17,Same Day,Consumer,West,Gujarat,Ahmedabad,Home Appliances,Lighting,2,0.0,9129.15,553.92
4252,ORD-2024-03486,2024-02-13,2024-02-18,Standard Class,Corporate,East,Bihar,Patna,Clothing,Men,4,0.1,4716.46,656.0
4253,ORD-2024-01659,2024-02-13,2024-02-18,Second Class,Consumer,West,Maharashtra,Nagpur,Clothing,Footwear,4,0.0,10301.9,1644.26
4254,ORD-2024-00630,2024-02-13,2024-02-15,Standard Class,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,12,0.05,4188.52,924.2
4255,ORD-2024-02823,2024-02-13,2024-02-14,Second Class,Consumer,North,Rajasthan,Jaipur,Electronics,Laptops,6,0.0,130783.61,12694.66
4256,ORD-2024-02257,2024-02-13,2024-02-18,Standard Class,Consumer,East,Bihar,Patna,Clothing,Footwear,7,0.15,7017.53,1390.97
4257,ORD-2024-03311,2024-02-14,2024-02-15,Standard Class,Corporate,West,Maharashtra,Nagpur,Furniture,Bookcases,11,0.15,135633.22,-22503.24
4258,ORD-2024-05827,2024-02-14,2024-02-15,Standard Class,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Binders,5,0.15,4968.15,489.16
4259,ORD-2024-04512,2024-02-14,2024-02-16,Same Day,Corporate,East,West Bengal,Kolkata,Furniture,Tables,3,0.0,15778.04,685.85
4260,ORD-2024-00526,2024-02-14,2024-02-20,Standard Class,Corporate,North,Delhi,Delhi,Electronics,Laptops,6,0.05,48418.24,-1611.98
4261,ORD-2024-05125,2024-02-15,2024-02-20,Standard Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Paper,9,0.0,12347.67,2733.16
4262,ORD-2024-02561,2024-02-15,2024-02-17,Standard Class,Small Business,North,Uttar Pradesh,Lucknow,Office Supplies,Labels,9,0.05,9248.37,870.88
4263,ORD-2024-00003,2024-02-15,2024-02-16,Same Day,Consumer,East,Bihar,Patna,Clothing,Footwear,9,0.0,14742.45,3816.25
4264,ORD-2024-03131,2024-02-15,2024-02-20,First Class,Corporate,South,Karnataka,Bengaluru,Home Appliances,Cooling,12,0.0,87900.38,6561.41
4265,ORD-2024-02214,2024-02-15,2024-02-20,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Kids,8,0.1,27517.01,3931.48
4266,ORD-2024-05577,2024-02-16,2024-02-20,First Class,Consumer,West,Gujarat,Ahmedabad,Electronics,Mobiles,11,0.1,88485.6,877.02
4267,ORD-2024-00741,2024-02-16,2024-02-17,Standard Class,Small Business,East,Odisha,Bhubaneswar,Clothing,Men,12,0.0,6417.84,703.06
4268,ORD-2024-01600,2024-02-16,2024-02-17,Same Day,Consumer,North,Delhi,Delhi,Home Appliances,Lighting,10,0.0,38371.31,1393.64
4269,ORD-2024-03466,2024-02-16,2024-02-20,Standard Class,Corporate,North,Chandigarh,Chandigarh,Electronics,Cameras,8,0.0,23428.74,463.81
4270,ORD-2024-03013,2024-02-16,2024-02-17,First Class,Consumer,North,Rajasthan,Jaipur,Office Supplies,Labels,5,0.05,6202.55,482.37
4271,ORD-2024-03124,2024-02-16,2024-02-23,Same Day,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,10,0.05,12380.51,1653.02
4272,ORD-2024-05414,2024-02-16,2024-02-17,Second Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Paper,5,0.0,4946.05,1150.31
4273,ORD-2024-02305,2024-02-16,2024-02-17,Standard Class,Consumer,West,Maharashtra,Pune,Electronics,Accessories,8,0.3,64247.38,4480.62
4274,ORD-2024-03441,2024-02-17,2024-02-21,Same Day,Consumer,South,Karnataka,Bengaluru,Furniture,Bookcases,1,0.1,7620.21,-466.88
4275,ORD-2024-00126,2024-02-17,2024-02-21,Second Class,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Binders,6,0.0,2826.94,880.39
4276,ORD-2024-00430,2024-02-17,2024-02-21,Standard Class,Consumer,South,Kerala,Kochi,Clothing,Men,4,0.05,5558.78,497.38
4277,ORD-2024-02125,2024-02-17,2024-02-21,Standard Class,Consumer,West,Maharashtra,Pune,Electronics,Accessories,12,0.1,20208.0,1037.64
4278,ORD-2024-05784,2024-02-18,2024-02-24,Standard Class,Consumer,West,Maharashtra,Mumbai,Office Supplies,Stationery,8,0.0,7792.02,2383.53
4279,ORD-2024-05031,2024-02-18,2024-02-22,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Women,9,0.0,11065.79,1613.74
4280,ORD-2024-00123,2024-02-18,2024-02-20,First Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Paper,11,0.05,11137.14,2663.64
4281,ORD-2024-03686,2024-02-18,2024-02-22,First Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Kids,8,0.1,14004.31,1666.06
4282,ORD-2024-05212,2024-02-18,2024-02-19,Same Day,Consumer,West,Maharashtra,Pune,Clothing,Men,11,0.0,20988.57,3259.3
4283,ORD-2024-00341,2024-02-19,2024-02-25,First Class,Consumer,West,Gujarat,Ahmedabad,Home Appliances,Cleaning,6,0.1,42724.2,-826.0
4284,ORD-2024-04792,2024-02-19,2024-02-22,Standard Class,Consumer,West,Maharashtra,Mumbai,Clothing,Women,9,0.1,28904.67,4220.29
4285,ORD-2024-00439,2024-02-19,2024-02-20,Second Class,Corporate,East,Bihar,Patna,Clothing,Men,7,0.1,17303.5,1173.13
4286,ORD-2024-01905,2024-02-19,2024-02-25,Standard Class,Corporate,North,Delhi,Delhi,Home Appliances,Kitchen,10,0.05,32616.49,1583.92
4287,ORD-2024-04660,2024-02-19,2024-02-24,Standard Class,Consumer,North,Delhi,Delhi,Home Appliances,Lighting,11,0.2,79898.46,-5444.03
4288,ORD-2024-00893,2024-02-19,2024-02-21,Standard Class,Corporate,East,West Bengal,Kolkata,Electronics,Mobiles,8,0.15,67975.59,6049.86
4289,ORD-2024-04541,2024-02-19,2024-02-23,First Class,Corporate,South,Tamil Nadu,Chennai,Clothing,Women,8,0.3,9359.27,71.02
4290,ORD-2024-02661,2024-02-19,2024-02-22,Standard Class,Small Business,North,Rajasthan,Jaipur,Electronics,Laptops,7,0.2,39651.26,-2796.83
4291,ORD-2024-03424,2024-02-19,2024-02-22,Second Class,Small Business,West,Maharashtra,Mumbai,Clothing,Men,10,0.3,27982.66,2660.94
4292,ORD-2024-05311,2024-02-20,2024-02-26,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Home Appliances,Cleaning,7,0.3,31423.39,-2713.24
4293,ORD-2024-01643,2024-02-20,2024-02-21,Standard Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Laptops,9,0.1,39094.91,1767.93
4294,ORD-2024-05649,2024-02-20,2024-02-27,Second Class,Consumer,East,Assam,Guwahati,Office Supplies,Stationery,9,0.05,12146.98,2937.96
4295,ORD-2024-02023,2024-02-20,2024-02-23,Standard Class,Consumer,West,Maharashtra,Pune,Office Supplies,Labels,10,0.0,7208.86,1886.12
4296,ORD-2024-01717,2024-02-20,2024-02-22,Standard Class,Consumer,East,Assam,Guwahati,Home Appliances,Cooling,8,0.15,12642.08,315.03
4297,ORD-2024-02860,2024-02-20,2024-02-23,Standard Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Laptops,3,0.0,65234.77,7283.23
4298,ORD-2024-04315,2024-02-21,2024-02-27,Standard Class,Consumer,North,Delhi,Delhi,Electronics,Accessories,9,0.0,116467.48,8786.48
4299,ORD-2024-03705,2024-02-21,2024-02-25,Same Day,Consumer,South,Karnataka,Bengaluru,Clothing,Footwear,6,0.1,19698.18,3182.78
4300,ORD-2024-02217,2024-02-22,2024-02-29,Second Class,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,6,0.1,1678.83,174.26
4301,ORD-2024-03596,2024-02-22,2024-02-24,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Footwear,4,0.2,4900.04,925.06
4302,ORD-2024-03572,2024-02-22,2024-02-25,First Class,Corporate,West,Maharashtra,Nagpur,Electronics,Accessories,11,0.15,162266.32,16830.1
4303,ORD-2024-04754,2024-02-22,2024-02-28,Standard Class,Consumer,East,Odisha,Bhubaneswar,Furniture,Tables,10,0.0,110790.92,-4920.57
4304,ORD-2024-04195,2024-02-22,2024-02-26,Standard Class,Consumer,South,Tamil Nadu,Chennai,Home Appliances,Cooling,12,0.15,70746.26,-9778.25
4305,ORD-2024-01280,2024-02-23,2024-03-01,Standard Class,Corporate,North,Rajasthan,Jaipur,Electronics,Accessories,4,0.3,63818.37,-4374.56
4306,ORD-2024-02423,2024-02-23,2024-02-26,Second Class,Consumer,North,Rajasthan,Jaipur,Office Supplies,Paper,10,0.1,3301.58,383.76
4307,ORD-2024-00850,2024-02-23,2024-02-25,Second Class,Corporate,North,Delhi,Delhi,Clothing,Kids,5,0.0,9598.73,1805.91
4308,ORD-2024-03991,2024-02-23,2024-02-29,Standard Class,Consumer,South,Telangana,Hyderabad,Home Appliances,Lighting,11,0.15,67435.67,-6497.49
4309,ORD-2024-02880,2024-02-23,2024-02-26,Standard Class,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Stationery,7,0.05,9419.94,1354.21
4310,ORD-2024-01781,2024-02-23,2024-02-29,Same Day,Consumer,West,Gujarat,Ahmedabad,Clothing,Men,7,0.1,19460.04,1666.19
4311,ORD-2024-02624,2024-02-23,2024-03-01,Standard Class,Consumer,East,Assam,Guwahati,Electronics,Cameras,2,0.0,14428.7,2663.94
4312,ORD-2024-00955,2024-02-24,2024-02-26,Standard Class,Corporate,South,Tamil Nadu,Chennai,Electronics,Accessories,9,0.0,141429.41,13445.83
4313,ORD-2024-02414,2024-02-24,2024-02-28,Second Class,Corporate,West,Maharashtra,Mumbai,Home Appliances,Cooling,12,0.2,56978.24,-4276.23
4314,ORD-2024-00233,2024-02-25,2024-02-26,Same Day,Consumer,North,Chandigarh,Chandigarh,Clothing,Footwear,1,0.05,3420.4,676.33
4315,ORD-2024-05009,2024-02-25,2024-03-03,Second Class,Consumer,West,Maharashtra,Pune,Electronics,Mobiles,9,0.15,109434.7,-2085.17
4316,ORD-2024-01581,2024-02-25,2024-02-29,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Men,6,0.3,8842.36,725.38
4317,ORD-2024-01171,2024-02-25,2024-03-03,Standard Class,Corporate,West,Maharashtra,Nagpur,Electronics,Mobiles,2,0.1,14018.55,1339.27
4318,ORD-2024-01742,2024-02-25,2024-02-26,Standard Class,Corporate,West,Maharashtra,Nagpur,Office Supplies,Paper,10,0.1,8607.72,1031.81
4319,ORD-2024-04381,2024-02-25,2024-02-28,Same Day,Consumer,East,Bihar,Patna,Electronics,Accessories,12,0.1,219925.45,13069.66
4320,ORD-2024-03952,2024-02-25,2024-02-28,Standard Class,Consumer,East,Assam,Guwahati,Electronics,Cameras,10,0.0,227605.46,11367.32
4321,ORD-2024-03350,2024-02-25,2024-02-27,Standard Class,Corporate,East,Assam,Guwahati,Clothing,Footwear,10,0.0,15199.49,3218.95
4322,ORD-2024-02582,2024-02-26,2024-03-02,Same Day,Corporate,North,Rajasthan,Jaipur,Electronics,Laptops,10,0.05,221510.01,21785.41
4323,ORD-2024-01391,2024-02-26,2024-02-29,First Class,Corporate,West,Maharashtra,Pune,Electronics,Laptops,8,0.05,96276.21,9877.78
4324,ORD-2024-03460,2024-02-26,2024-03-01,Standard Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Stationery,2,0.05,2242.09,189.91
4325,ORD-2024-00713,2024-02-26,2024-03-01,First Class,Consumer,East,Assam,Guwahati,Furniture,Chairs,1,0.05,7279.23,-565.56
4326,ORD-2024-03227,2024-02-26,2024-02-29,Standard Class,Small Business,West,Maharashtra,Nagpur,Electronics,Laptops,4,0.05,90221.39,2182.36
4327,ORD-2024-00800,2024-02-26,2024-02-29,Standard Class,Consumer,West,Gujarat,Ahmedabad,Electronics,Laptops,11,0.0,69471.78,7071.21
4328,ORD-2024-01562,2024-02-27,2024-03-04,First Class,Small Business,North,Chandigarh,Chandigarh,Office Supplies,Binders,3,0.1,1762.14,150.08
4329,ORD-2024-00561,2024-02-27,2024-03-02,First Class,Consumer,South,Telangana,Hyderabad,Electronics,Laptops,12,0.15,152847.84,6478.68
4330,ORD-2024-03204,2024-02-28,2024-03-05,Second Class,Consumer,North,Rajasthan,Jaipur,Home Appliances,Lighting,5,0.0,37629.37,5897.72
4331,ORD-2024-00852,2024-02-28,2024-02-29,Standard Class,Consumer,West,Gujarat,Ahmedabad,Electronics,Accessories,12,0.3,172306.42,-14358.06
4332,ORD-2024-03635,2024-02-28,2024-03-05,First Class,Small Business,South,Tamil Nadu,Chennai,Electronics,Accessories,12,0.05,100785.3,10108.04
4333,ORD-2024-00245,2024-02-28,2024-03-01,Second Class,Consumer,East,West Bengal,Kolkata,Office Supplies,Paper,9,0.05,571.87,47.46
4334,ORD-2024-00431,2024-02-28,2024-03-02,Standard Class,Consumer,West,Gujarat,Ahmedabad,Clothing,Men,8,0.0,15541.09,2315.69
4335,ORD-2024-01451,2024-02-28,2024-02-29,Second Class,Consumer,South,Karnataka,Bengaluru,Electronics,Accessories,5,0.0,122131.45,14476.24
4336,ORD-2024-04594,2024-03-01,2024-03-08,Standard Class,Consumer,West,Maharashtra,Mumbai,Electronics,Accessories,10,0.2,219045.14,-28540.33
4337,ORD-2024-02078,2024-03-01,2024-03-04,First Class,Consumer,North,Rajasthan,Jaipur,Home Appliances,Lighting,6,0.0,16146.04,2457.96
4338,ORD-2024-05471,2024-03-01,2024-03-03,First Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Stationery,5,0.1,3533.67,780.68
4339,ORD-2024-03134,2024-03-02,2024-03-03,Standard Class,Corporate,East,West Bengal,Kolkata,Furniture,Chairs,8,0.1,10709.86,210.94
4340,ORD-2024-00686,2024-03-02,2024-03-06,Standard Class,Small Business,North,Uttar Pradesh,Lucknow,Electronics,Cameras,7,0.05,193109.18,22744.38
4341,ORD-2024-03627,2024-03-02,2024-03-05,First Class,Corporate,East,Bihar,Patna,Office Supplies,Stationery,11,0.0,4589.23,596.33
4342,ORD-2024-02959,2024-03-02,2024-03-03,Standard Class,Consumer,North,Chandigarh,Chandigarh,Electronics,Laptops,11,0.0,287128.9,48277.05
4343,ORD-2024-02858,2024-03-02,2024-03-05,Standard Class,Consumer,West,Maharashtra,Pune,Office Supplies,Paper,10,0.0,728.24,121.01
4344,ORD-2024-00119,2024-03-02,2024-03-07,Standard Class,Consumer,North,Rajasthan,Jaipur,Electronics,Laptops,8,0.3,129686.45,2408.2
4345,ORD-2024-00104,2024-03-02,2024-03-05,First Class,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Labels,3,0.1,4504.41,368.75
4346,ORD-2024-03342,2024-03-02,2024-03-07,Standard Class,Consumer,South,Telangana,Hyderabad,Electronics,Cameras,11,0.2,180634.31,-2630.19
4347,ORD-2024-00897,2024-03-03,2024-03-06,First Class,Consumer,North,Delhi,Delhi,Office Supplies,Paper,11,0.0,4436.32,754.05
4348,ORD-2024-02107,2024-03-03,2024-03-09,First Class,Corporate,East,Assam,Guwahati,Office Supplies,Stationery,2,0.0,2025.55,255.14
4349,ORD-2024-04159,2024-03-03,2024-03-04,First Class,Consumer,West,Maharashtra,Mumbai,Electronics,Mobiles,9,0.0,260573.76,15897.71
4350,ORD-2024-01062,2024-03-03,2024-03-08,Standard Class,Consumer,West,Maharashtra,Nagpur,Home Appliances,Lighting,4,0.15,47541.04,-7887.66
4351,ORD-2024-03233,2024-03-03,2024-03-07,Standard Class,Consumer,South,Tamil Nadu,Chennai,Clothing,Women,7,0.05,29147.55,3811.01
4352,ORD-2024-04685,2024-03-03,2024-03-09,First Class,Small Business,North,Delhi,Delhi,Clothing,Kids,4,0.0,7557.84,1192.45
4353,ORD-2024-04047,2024-03-03,2024-03-06,Standard Class,Corporate,East,Bihar,Patna,Clothing,Men,3,0.0,2594.86,679.96
4354,ORD-2024-02150,2024-03-04,2024-03-08,Second Class,Corporate,East,Assam,Guwahati,Clothing,Kids,10,0.0,23252.27,2823.03
4355,ORD-2024-02825,2024-03-04,2024-03-10,Standard Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,1,0.1,712.02,90.32
4356,ORD-2024-01379,2024-03-04,2024-03-07,First Class,Corporate,West,Maharashtra,Nagpur,Home Appliances,Lighting,12,0.2,16970.2,-956.05
4357,ORD-2024-01678,2024-03-04,2024-03-07,Standard Class,Consumer,North,Delhi,Delhi,Home Appliances,Cooling,8,0.2,56283.93,4011.86
4358,ORD-2024-03815,2024-03-04,2024-03-07,Standard Class,Consumer,West,Maharashtra,Mumbai,Home Appliances,Cooling,3,0.0,36983.62,152.75
4359,ORD-2024-01719,2024-03-04,2024-03-09,Standard Class,Consumer,East,Assam,Guwahati,Electronics,Accessories,9,0.0,244489.71,34856.19
